subject,survey,order,judgment,item,condition,zscores,dependency,island,structure,distance
A35R4APHZXD833,1.4,36,2,F.10.UG,F.10.UG,-1.475595865,filler,filler,filler,filler
A37FR57D4F0Q87,1.1,20,7,F.10.UG,F.10.UG,1.352257565,filler,filler,filler,filler
A37I58C4258IPX,1.3,27,3,F.10.UG,F.10.UG,-0.601308678,filler,filler,filler,filler
A3CQZVJVN8AVQ8,1.1,20,7,F.10.UG,F.10.UG,1.488227847,filler,filler,filler,filler
A3EYWJCIO1MG9W,1.4,36,2,F.10.UG,F.10.UG,-1.06821331,filler,filler,filler,filler
A3G7NL91BRY9JL,1.3,27,2,F.10.UG,F.10.UG,-1.098378244,filler,filler,filler,filler
A3HN5JC841NDWK,1.3,27,1,F.10.UG,F.10.UG,-1.505567097,filler,filler,filler,filler
A3IVKWYOH27D61,1.1,20,1,F.10.UG,F.10.UG,-0.97183877,filler,filler,filler,filler
A3JFM7PRPF0G5H,1.3,27,7,F.10.UG,F.10.UG,1.184573042,filler,filler,filler,filler
A3KCUB6P3IE8NL,1.2,26,4,F.10.UG,F.10.UG,-0.355525598,filler,filler,filler,filler
A3V33XEK4JWVH8,1.4,36,2,F.10.UG,F.10.UG,-1.107809406,filler,filler,filler,filler
A9T5V1H64MQBM,1.1,20,2,F.10.UG,F.10.UG,-0.629617459,filler,filler,filler,filler
ACFBUSLSNUGRU,1.3,27,1,F.10.UG,F.10.UG,-1.381606515,filler,filler,filler,filler
AD8VVYGP4LRKG,1.2,26,1,F.10.UG,F.10.UG,-1.306758116,filler,filler,filler,filler
AD8ZUKPJT9E6,1.3,27,2,F.10.UG,F.10.UG,-0.661988246,filler,filler,filler,filler
ALUJFL3QDRROH,1.1,20,2,F.10.UG,F.10.UG,-1.408828342,filler,filler,filler,filler
AMN2BRHBYE4G1,1.3,27,1,F.10.UG,F.10.UG,-1.370198144,filler,filler,filler,filler
AND6DQZ62U6VV,1.3,27,3,F.10.UG,F.10.UG,-0.614661941,filler,filler,filler,filler
APGX2WZ59OWDN,1.4,36,1,F.10.UG,F.10.UG,-1.038255252,filler,filler,filler,filler
AQC0SZA1E9QO7,1.1,20,2,F.10.UG,F.10.UG,-1.118537993,filler,filler,filler,filler
AUN8AE8UCO3MD,1.4,36,2,F.10.UG,F.10.UG,-1.389812989,filler,filler,filler,filler
A11NPNK8885N99,2.3,26,1,F.10.UG,F.10.UG,-1.2254252,filler,filler,filler,filler
A15BW2CIPHVPG4,2.3,26,5,F.10.UG,F.10.UG,0.048691515,filler,filler,filler,filler
A15NQQ77E3QJ3V,2.1,17,5,F.10.UG,F.10.UG,0.729328326,filler,filler,filler,filler
A19P3BIPW6UMQ9,2.4,27,6,F.10.UG,F.10.UG,1.588625978,filler,filler,filler,filler
A1BNQ6H4SJZ2X5,2.4,27,1,F.10.UG,F.10.UG,-1.117683537,filler,filler,filler,filler
A1ET164AZEK2LI,2.1,17,1,F.10.UG,F.10.UG,-1.008354783,filler,filler,filler,filler
A1F8MOWCCVDIH2,2.1,17,3,F.10.UG,F.10.UG,-0.389988918,filler,filler,filler,filler
A1FGN2JF4LCF9B,2.3,26,6,F.10.UG,F.10.UG,0.914754022,filler,filler,filler,filler
A1HAVPMOU2M5PY,2.1,17,1,F.10.UG,F.10.UG,-1.629339127,filler,filler,filler,filler
A1J98D0GPAKZN4,2.2,12,2,F.10.UG,F.10.UG,-0.733338111,filler,filler,filler,filler
A1Q8L9UA8SAPIQ,2.3,26,1,F.10.UG,F.10.UG,-1.206577161,filler,filler,filler,filler
A1SFABJ4NX5DFY,2.4,27,1,F.10.UG,F.10.UG,-1.028835328,filler,filler,filler,filler
A1T2F28RSW49J,2.1,17,3,F.10.UG,F.10.UG,-0.673220188,filler,filler,filler,filler
A1WP410YX2JBKI,2.1,17,5,F.10.UG,F.10.UG,0.223369297,filler,filler,filler,filler
A1XIFPI36695GY,2.1,17,5,F.10.UG,F.10.UG,-0.083611491,filler,filler,filler,filler
A208YGD0HZC8H0,2.3,26,2,F.10.UG,F.10.UG,-0.937399974,filler,filler,filler,filler
A233ONYNWKDIYF,2.3,26,1,F.10.UG,F.10.UG,-0.906112781,filler,filler,filler,filler
A24WNVISY6M620,2.3,26,3,F.10.UG,F.10.UG,0.079543706,filler,filler,filler,filler
A25CAT0W9W97Z8,2.1,17,3,F.10.UG,F.10.UG,-0.579143328,filler,filler,filler,filler
A2A07J1P6YEW6Z,2.3,26,1,F.10.UG,F.10.UG,-1.517112155,filler,filler,filler,filler
A2CAN3PX6U6W72,2.2,12,3,F.10.UG,F.10.UG,-0.345789074,filler,filler,filler,filler
A2E3TO92MCQ9XU,2.4,27,2,F.10.UG,F.10.UG,-0.751846883,filler,filler,filler,filler
A2FOOH1EVIHX61,2.2,12,4,F.10.UG,F.10.UG,0.120293156,filler,filler,filler,filler
A2IGLJGPDP2EWF,2.2,12,4,F.10.UG,F.10.UG,-0.237258409,filler,filler,filler,filler
A2Y0ZGI29KQBTB,2.2,12,5,F.10.UG,F.10.UG,-0.011547595,filler,filler,filler,filler
A2YYQJ3JWA2KGD,2.4,27,2,F.10.UG,F.10.UG,-1.220043646,filler,filler,filler,filler
A35N6YG5PP56QP,2.4,27,1,F.10.UG,F.10.UG,-1.291074427,filler,filler,filler,filler
A35Z1QH3JQEZG6,2.4,27,3,F.10.UG,F.10.UG,-0.114772147,filler,filler,filler,filler
A36SM7QM8OK3H6,2.1,17,4,F.10.UG,F.10.UG,0.117523742,filler,filler,filler,filler
A37WXDYYT7RCZ0,2.2,12,2,F.10.UG,F.10.UG,-0.984617665,filler,filler,filler,filler
A3A4ELRGUYNNS8,2.1,17,1,F.10.UG,F.10.UG,-1.242495723,filler,filler,filler,filler
A3C88E6J3G8PRR,2.1,17,4,F.10.UG,F.10.UG,-0.030236643,filler,filler,filler,filler
A3EJ44J2ZNRMDA,2.4,27,4,F.10.UG,F.10.UG,0.04937367,filler,filler,filler,filler
A3G9MSZVWB7W42,2.3,26,1,F.10.UG,F.10.UG,-0.881595907,filler,filler,filler,filler
A3HOZA7QXYKN5Y,2.2,12,4,F.10.UG,F.10.UG,-0.05091831,filler,filler,filler,filler
A3IAP88BTRWWCR,2.3,26,1,F.10.UG,F.10.UG,-1.650848038,filler,filler,filler,filler
A3JZS32RQUWGJM,2.4,27,3,F.10.UG,F.10.UG,-0.526583386,filler,filler,filler,filler
A3KCUB6P3IE8NL,2.2,12,7,F.10.UG,F.10.UG,1.303890729,filler,filler,filler,filler
A3LBJ8DCJB86TD,2.2,12,1,F.10.UG,F.10.UG,-0.716116963,filler,filler,filler,filler
A3MZ9RQJX9T656,2.4,27,2,F.10.UG,F.10.UG,-1.123642246,filler,filler,filler,filler
A3Q45OPFL3R49,2.4,27,6,F.10.UG,F.10.UG,0.913836993,filler,filler,filler,filler
A3RLCGRXA34GC0,2.3,26,4,F.10.UG,F.10.UG,-0.025660956,filler,filler,filler,filler
A3S5L3I8O3Q2G,2.2,12,1,F.10.UG,F.10.UG,-0.989603338,filler,filler,filler,filler
A3T3JF9YX6ICL7,2.4,27,1,F.10.UG,F.10.UG,-0.983054492,filler,filler,filler,filler
A9AYICE1E4D87,2.3,26,1,F.10.UG,F.10.UG,-1.217122309,filler,filler,filler,filler
AD317NO9623GZ,2.2,12,4,F.10.UG,F.10.UG,-0.289909722,filler,filler,filler,filler
ADQKTG5B8ZW1G,2.3,26,2,F.10.UG,F.10.UG,-0.662944917,filler,filler,filler,filler
AGST3CO6UUSF8,2.1,17,2,F.10.UG,F.10.UG,-1.224479056,filler,filler,filler,filler
AIR4UQNPIMFCJ,2.4,27,2,F.10.UG,F.10.UG,-0.927271639,filler,filler,filler,filler
AJVHIAAVCY4HI,2.2,12,1,F.10.UG,F.10.UG,-1.712385974,filler,filler,filler,filler
AKG7VBOY97HKA,2.4,27,1,F.10.UG,F.10.UG,-1.069225534,filler,filler,filler,filler
AO7FM98CP90CL,2.3,26,5,F.10.UG,F.10.UG,0.518160102,filler,filler,filler,filler
APGX2WZ59OWDN,2.1,17,1,F.10.UG,F.10.UG,-0.997869052,filler,filler,filler,filler
APWXTMJO1I1ST,2.1,17,1,F.10.UG,F.10.UG,-0.659197558,filler,filler,filler,filler
AYG3MF094634L,2.2,12,3,F.10.UG,F.10.UG,-1.976059128,filler,filler,filler,filler
A1159C6RKPZURE,3.3,35,5,F.10.UG,F.10.UG,0.412914189,filler,filler,filler,filler
A13E3C65NKK51I,3.3,35,4,F.10.UG,F.10.UG,-1.123921592,filler,filler,filler,filler
A1650FELH3UL2F,3.1,37,1,F.10.UG,F.10.UG,-1.149142081,filler,filler,filler,filler
A18ACKRAVMM8D8,3.3,35,1,F.10.UG,F.10.UG,-1.142426127,filler,filler,filler,filler
A19P3BIPW6UMQ9,3.4,28,3,F.10.UG,F.10.UG,-0.187344994,filler,filler,filler,filler
A1A7O3TW2O0TPM,3.3,35,3,F.10.UG,F.10.UG,-0.418711992,filler,filler,filler,filler
A1D6R2BC4CW1L3,3.1,37,7,F.10.UG,F.10.UG,1.471063448,filler,filler,filler,filler
A1EWQ6YCM8CO0E,3.1,37,3,F.10.UG,F.10.UG,-0.251070669,filler,filler,filler,filler
A1NK6UXWXKFMC7,3.3,35,7,F.10.UG,F.10.UG,1.016349858,filler,filler,filler,filler
A1PV8FC3TVZ4Y4,3.1,37,2,F.10.UG,F.10.UG,-1.411803128,filler,filler,filler,filler
A1R7CJMWXC79UO,3.4,28,2,F.10.UG,F.10.UG,-1.118018832,filler,filler,filler,filler
A1WP410YX2JBKI,3.3,35,3,F.10.UG,F.10.UG,-1.116846486,filler,filler,filler,filler
A1YZJ7OO7Q2D89,3.1,37,4,F.10.UG,F.10.UG,-0.059412124,filler,filler,filler,filler
A1ZM09IY4FG9O4,3.1,37,4,F.10.UG,F.10.UG,-0.443133916,filler,filler,filler,filler
A231ZXYHPSNUJQ,3.3,35,1,F.10.UG,F.10.UG,-0.805309064,filler,filler,filler,filler
A24853ZOYPYMX5,3.1,37,2,F.10.UG,F.10.UG,-0.746110131,filler,filler,filler,filler
A28GQ44QN9DIH1,3.3,35,1,F.10.UG,F.10.UG,-0.946911603,filler,filler,filler,filler
A28JXW5YZJDNK4,3.4,28,1,F.10.UG,F.10.UG,-1.331591048,filler,filler,filler,filler
A2AOII8TNC874D,3.1,37,2,F.10.UG,F.10.UG,-0.874090165,filler,filler,filler,filler
A2HBQP668JPNYH,3.2,26,4,F.10.UG,F.10.UG,-0.723215489,filler,filler,filler,filler
A2J7PEUIO2WVUN,3.3,35,2,F.10.UG,F.10.UG,-0.883063829,filler,filler,filler,filler
A2NVNTNQ6KH6JR,3.4,28,3,F.10.UG,F.10.UG,-0.820153575,filler,filler,filler,filler
A2OZTBCBOCHF9E,3.4,28,7,F.10.UG,F.10.UG,1.526660567,filler,filler,filler,filler
A2RDTTBASNV2XF,3.2,26,1,F.10.UG,F.10.UG,-0.809614233,filler,filler,filler,filler
A2SHOFSQGLTOCE,3.2,26,7,F.10.UG,F.10.UG,1.70782873,filler,filler,filler,filler
A2ULSKF43PA60E,3.1,37,1,F.10.UG,F.10.UG,-1.873741651,filler,filler,filler,filler
A2Z70GL7HTFFQR,3.1,37,7,F.10.UG,F.10.UG,1.398434415,filler,filler,filler,filler
A3209D1227UCYP,3.1,37,2,F.10.UG,F.10.UG,-0.727495417,filler,filler,filler,filler
A32YLOYZB8WIAR,3.4,28,3,F.10.UG,F.10.UG,-0.291328505,filler,filler,filler,filler
A36SM7QM8OK3H6,3.2,26,1,F.10.UG,F.10.UG,-1.161927767,filler,filler,filler,filler
A38E9ET5TC41WD,3.4,28,1,F.10.UG,F.10.UG,-1.273546064,filler,filler,filler,filler
A38QM2WVQ7O9MF,3.2,26,7,F.10.UG,F.10.UG,0.916459429,filler,filler,filler,filler
A3B6TW0WPGVR21,3.3,35,2,F.10.UG,F.10.UG,-1.281355776,filler,filler,filler,filler
A3IA77UHAVA83X,3.2,26,4,F.10.UG,F.10.UG,-0.726780474,filler,filler,filler,filler
A3O81LHBBI8NPK,3.2,26,7,F.10.UG,F.10.UG,1.271693478,filler,filler,filler,filler
A3Q0XAGQ7TD7MP,3.3,35,3,F.10.UG,F.10.UG,-0.40328804,filler,filler,filler,filler
A3QXS3HZUA974I,3.1,37,7,F.10.UG,F.10.UG,1.396142796,filler,filler,filler,filler
A3UMKT8RU5J7DJ,3.1,37,3,F.10.UG,F.10.UG,-0.640985989,filler,filler,filler,filler
A416CQ0FIDNFT,3.1,37,2,F.10.UG,F.10.UG,-0.650379083,filler,filler,filler,filler
A6C4QNQZ1QTUG,3.4,28,4,F.10.UG,F.10.UG,-0.13227856,filler,filler,filler,filler
A6IVYRP8FAIS,3.4,28,7,F.10.UG,F.10.UG,1.563524769,filler,filler,filler,filler
A80VSGAD9H8VE,3.4,28,1,F.10.UG,F.10.UG,-1.107224912,filler,filler,filler,filler
ABQES53HKWCT6,3.2,26,3,F.10.UG,F.10.UG,-0.833153067,filler,filler,filler,filler
AC8VAHNQWM5NR,3.3,35,2,F.10.UG,F.10.UG,-1.198926688,filler,filler,filler,filler
ACOKFBC75D5OR,3.4,28,2,F.10.UG,F.10.UG,-1.163231725,filler,filler,filler,filler
ADGWHP22G76ZI,3.4,28,6,F.10.UG,F.10.UG,0.877367156,filler,filler,filler,filler
ADQKTG5B8ZW1G,3.4,28,2,F.10.UG,F.10.UG,-0.741665434,filler,filler,filler,filler
AHV4U78TUUDKI,3.4,28,2,F.10.UG,F.10.UG,-0.901204015,filler,filler,filler,filler
AMN2BRHBYE4G1,3.3,35,1,F.10.UG,F.10.UG,-1.530734235,filler,filler,filler,filler
AP2SSDSD7WRSG,3.2,26,2,F.10.UG,F.10.UG,-1.191366025,filler,filler,filler,filler
APGX2WZ59OWDN,3.2,26,2,F.10.UG,F.10.UG,-0.638100123,filler,filler,filler,filler
AQTC0A8TDXPXM,3.2,26,7,F.10.UG,F.10.UG,1.164123444,filler,filler,filler,filler
ARXVG4J18XJFE,3.3,35,7,F.10.UG,F.10.UG,1.127399026,filler,filler,filler,filler
AVU660SAWIUO0,3.2,26,7,F.10.UG,F.10.UG,1.422676476,filler,filler,filler,filler
AXOR2N1EAFVYF,3.2,26,1,F.10.UG,F.10.UG,-1.092611242,filler,filler,filler,filler
A13BY3F6GEIW82,4.1,54,2,F.10.UG,F.10.UG,-0.750230896,filler,filler,filler,filler
A149ROBL26JWPJ,4.2,9,2,F.10.UG,F.10.UG,-1.273063099,filler,filler,filler,filler
A14U5M64AK4MAR,4.2,9,1,F.10.UG,F.10.UG,-1.175226046,filler,filler,filler,filler
A162XXPF5DXJIF,4.1,54,2,F.10.UG,F.10.UG,-1.079236441,filler,filler,filler,filler
A1835XBNR2UB4X,4.4,53,1,F.10.UG,F.10.UG,-1.696254175,filler,filler,filler,filler
A18N2MIANG9MND,4.2,9,7,F.10.UG,F.10.UG,0.951548784,filler,filler,filler,filler
A19P3BIPW6UMQ9,4.1,54,2,F.10.UG,F.10.UG,-0.835646756,filler,filler,filler,filler
A1CE3DR200PXSS,4.4,53,1,F.10.UG,F.10.UG,-1.386416094,filler,filler,filler,filler
A1EWQ6YCM8CO0E,4.3,26,1,F.10.UG,F.10.UG,-0.973777449,filler,filler,filler,filler
A1G308BMFISNUS,4.4,53,3,F.10.UG,F.10.UG,-0.106480969,filler,filler,filler,filler
A1HAVPMOU2M5PY,4.2,9,4,F.10.UG,F.10.UG,-0.330954389,filler,filler,filler,filler
A1LTRUIMP3O0HG,4.3,26,7,F.10.UG,F.10.UG,1.058425119,filler,filler,filler,filler
A1P8F5UBH6KAU2,4.1,54,1,F.10.UG,F.10.UG,-1.074182482,filler,filler,filler,filler
A1Q8L9UA8SAPIQ,4.3,26,6,F.10.UG,F.10.UG,0.964067679,filler,filler,filler,filler
A1VVTOMG4O0TIE,4.4,53,2,F.10.UG,F.10.UG,-0.930967175,filler,filler,filler,filler
A20A0EM29IJLSK,4.2,9,1,F.10.UG,F.10.UG,-0.974420315,filler,filler,filler,filler
A233ONYNWKDIYF,4.1,54,1,F.10.UG,F.10.UG,-0.892900223,filler,filler,filler,filler
A2GK8NS27GDFCZ,4.1,54,4,F.10.UG,F.10.UG,-0.234258131,filler,filler,filler,filler
A2K9FAOBT66F3U,4.4,53,2,F.10.UG,F.10.UG,-0.934766227,filler,filler,filler,filler
A2NRW37D7QPLRE,4.3,26,1,F.10.UG,F.10.UG,-1.126407053,filler,filler,filler,filler
A2OZTBCBOCHF9E,4.1,54,2,F.10.UG,F.10.UG,-0.584139715,filler,filler,filler,filler
A2PCVB3ZVRHUNW,4.1,54,1,F.10.UG,F.10.UG,-1.081889888,filler,filler,filler,filler
A2UBXHCHM2I6IL,4.3,26,6,F.10.UG,F.10.UG,1.186732208,filler,filler,filler,filler
A2V6SYSAA0PML1,4.3,26,1,F.10.UG,F.10.UG,-1.242019768,filler,filler,filler,filler
A2WWPL2YX6R0OU,4.1,54,2,F.10.UG,F.10.UG,-0.894133724,filler,filler,filler,filler
A2Y0ZGI29KQBTB,4.4,53,2,F.10.UG,F.10.UG,-1.256743101,filler,filler,filler,filler
A3209D1227UCYP,4.3,26,7,F.10.UG,F.10.UG,1.505602172,filler,filler,filler,filler
A35JKTPDAWB2NW,4.3,26,3,F.10.UG,F.10.UG,-0.538423742,filler,filler,filler,filler
A35Z1QH3JQEZG6,4.2,9,3,F.10.UG,F.10.UG,-0.240744805,filler,filler,filler,filler
A36SM7QM8OK3H6,4.3,26,1,F.10.UG,F.10.UG,-0.938470235,filler,filler,filler,filler
A3BDSG50MR6TCK,4.1,54,7,F.10.UG,F.10.UG,1.367230113,filler,filler,filler,filler
A3E157ZN8XPUKJ,4.1,54,1,F.10.UG,F.10.UG,-1.054642859,filler,filler,filler,filler
A3ER1TYH4WEDBH,4.2,9,1,F.10.UG,F.10.UG,-1.578652224,filler,filler,filler,filler
A3F1BJR3QXSQE3,4.4,53,2,F.10.UG,F.10.UG,-1.552911939,filler,filler,filler,filler
A3FWFXTCHEX9UM,4.3,26,6,F.10.UG,F.10.UG,0.446960448,filler,filler,filler,filler
A3G9MSZVWB7W42,4.4,53,7,F.10.UG,F.10.UG,1.652393696,filler,filler,filler,filler
A3I6HQOL7HCBGI,4.4,53,2,F.10.UG,F.10.UG,-0.639276563,filler,filler,filler,filler
A3LAJ2WEBJQ391,4.4,53,1,F.10.UG,F.10.UG,-1.163664276,filler,filler,filler,filler
A3MAIZOMVSHFZR,4.2,9,1,F.10.UG,F.10.UG,-1.712683756,filler,filler,filler,filler
A3Q0XAGQ7TD7MP,4.2,9,3,F.10.UG,F.10.UG,-0.570335415,filler,filler,filler,filler
A3QH1WW8XBIOC6,4.3,26,4,F.10.UG,F.10.UG,-0.362035294,filler,filler,filler,filler
A3RTROKHB6J9B9,4.2,9,7,F.10.UG,F.10.UG,1.440990671,filler,filler,filler,filler
A3T7N659X3PGKV,4.4,53,2,F.10.UG,F.10.UG,-1.128358405,filler,filler,filler,filler
A3X6N2OAY5XY8,4.3,26,2,F.10.UG,F.10.UG,-0.905274114,filler,filler,filler,filler
A5IG6AWG6W638,4.3,26,3,F.10.UG,F.10.UG,-0.900838587,filler,filler,filler,filler
A8KX1HFH8NE2Q,4.3,26,2,F.10.UG,F.10.UG,-0.975942094,filler,filler,filler,filler
A9T5V1H64MQBM,4.2,9,1,F.10.UG,F.10.UG,-0.972419576,filler,filler,filler,filler
ACZXP89TIXCUA,4.2,9,1,F.10.UG,F.10.UG,-1.023146483,filler,filler,filler,filler
AFB9N61OMZXCX,4.1,54,5,F.10.UG,F.10.UG,0,filler,filler,filler,filler
AFUGKPIYU3OM0,4.2,9,1,F.10.UG,F.10.UG,-1.183415807,filler,filler,filler,filler
AMN2BRHBYE4G1,4.4,53,1,F.10.UG,F.10.UG,-1.166231625,filler,filler,filler,filler
APGX2WZ59OWDN,4.1,54,1,F.10.UG,F.10.UG,-0.959495406,filler,filler,filler,filler
AQKIXZDKXCM7T,4.1,54,7,F.10.UG,F.10.UG,1.646740879,filler,filler,filler,filler
AQR70X1KIOP6B,4.4,53,6,F.10.UG,F.10.UG,1.693138171,filler,filler,filler,filler
ASLCXPPN9SV69,4.4,53,2,F.10.UG,F.10.UG,-0.661938033,filler,filler,filler,filler
A15EZJS1DROADE,1.3,21,7,F.11.UG,F.11.UG,0.876087339,filler,filler,filler,filler
A1948V3S82RNX5,1.2,36,7,F.11.UG,F.11.UG,1.528157207,filler,filler,filler,filler
A19P3BIPW6UMQ9,1.2,36,5,F.11.UG,F.11.UG,0.985044363,filler,filler,filler,filler
A1BZDH1VJJK97V,1.1,46,7,F.11.UG,F.11.UG,1.207082656,filler,filler,filler,filler
A1CE3DR200PXSS,1.2,36,7,F.11.UG,F.11.UG,1.103220293,filler,filler,filler,filler
A1CM612SSQU5L,1.2,36,7,F.11.UG,F.11.UG,0.929138895,filler,filler,filler,filler
A1HAVPMOU2M5PY,1.4,40,7,F.11.UG,F.11.UG,1.2314092,filler,filler,filler,filler
A1J98D0GPAKZN4,1.4,40,5,F.11.UG,F.11.UG,1.502876148,filler,filler,filler,filler
A1K9WP8Q74E9G2,1.1,46,7,F.11.UG,F.11.UG,1.205642486,filler,filler,filler,filler
A1M852SY36DON7,1.3,21,7,F.11.UG,F.11.UG,1.023094047,filler,filler,filler,filler
A1MDT1W0O9A4H1,1.3,21,7,F.11.UG,F.11.UG,1.540165143,filler,filler,filler,filler
A1NK6UXWXKFMC7,1.1,46,7,F.11.UG,F.11.UG,0.973994365,filler,filler,filler,filler
A1QKX5CZJQONP,1.4,40,6,F.11.UG,F.11.UG,1.410238897,filler,filler,filler,filler
A1SQMNG9DFY7FH,1.3,21,7,F.11.UG,F.11.UG,1.67990464,filler,filler,filler,filler
A1THS7D4TNY4CR,1.3,21,6,F.11.UG,F.11.UG,1.53526255,filler,filler,filler,filler
A1VSHM4NLZ705D,1.4,40,7,F.11.UG,F.11.UG,1.309284524,filler,filler,filler,filler
A1WP410YX2JBKI,1.2,36,6,F.11.UG,F.11.UG,0.784324033,filler,filler,filler,filler
A233ONYNWKDIYF,1.4,40,5,F.11.UG,F.11.UG,0.751273772,filler,filler,filler,filler
A263S59PIYRBDO,1.3,21,7,F.11.UG,F.11.UG,1.639865143,filler,filler,filler,filler
A28JXW5YZJDNK4,1.2,36,7,F.11.UG,F.11.UG,1.331033325,filler,filler,filler,filler
A2GI2J0X6XKOPT,1.1,46,5,F.11.UG,F.11.UG,0.580129408,filler,filler,filler,filler
A2J7PEUIO2WVUN,1.2,36,7,F.11.UG,F.11.UG,1.018816695,filler,filler,filler,filler
A2M5VW97GIYLHB,1.2,36,7,F.11.UG,F.11.UG,1.892621137,filler,filler,filler,filler
A2NRW37D7QPLRE,1.4,40,6,F.11.UG,F.11.UG,0.93806433,filler,filler,filler,filler
A2OZYT2ECPT2XU,1.2,36,7,F.11.UG,F.11.UG,1.495334359,filler,filler,filler,filler
A2PCVB3ZVRHUNW,1.4,40,4,F.11.UG,F.11.UG,0.62666256,filler,filler,filler,filler
A2PQHWG79HDCX6,1.4,40,7,F.11.UG,F.11.UG,1.13263649,filler,filler,filler,filler
A2RDTTBASNV2XF,1.1,46,7,F.11.UG,F.11.UG,1.459003356,filler,filler,filler,filler
A2UZQ035V9POIA,1.1,46,3,F.11.UG,F.11.UG,-0.622183577,filler,filler,filler,filler
A2WVRLFUYWHGKA,1.2,36,6,F.11.UG,F.11.UG,0.98284579,filler,filler,filler,filler
A2Y831RL41QACN,1.1,46,6,F.11.UG,F.11.UG,0.652250745,filler,filler,filler,filler
A3209D1227UCYP,1.2,36,7,F.11.UG,F.11.UG,1.133535976,filler,filler,filler,filler
A32FEQZPN9GQ2L,1.2,36,6,F.11.UG,F.11.UG,0.719145359,filler,filler,filler,filler
A344PJ1S7Q9O4C,1.1,46,6,F.11.UG,F.11.UG,0.970561426,filler,filler,filler,filler
A35R4APHZXD833,1.4,40,7,F.11.UG,F.11.UG,0.839064316,filler,filler,filler,filler
A37FR57D4F0Q87,1.1,46,7,F.11.UG,F.11.UG,1.352257565,filler,filler,filler,filler
A37I58C4258IPX,1.3,21,5,F.11.UG,F.11.UG,0.487854211,filler,filler,filler,filler
A3CQZVJVN8AVQ8,1.1,46,7,F.11.UG,F.11.UG,1.488227847,filler,filler,filler,filler
A3EYWJCIO1MG9W,1.4,40,7,F.11.UG,F.11.UG,1.878582029,filler,filler,filler,filler
A3G7NL91BRY9JL,1.3,21,7,F.11.UG,F.11.UG,1.044798817,filler,filler,filler,filler
A3HN5JC841NDWK,1.3,21,7,F.11.UG,F.11.UG,1.075405069,filler,filler,filler,filler
A3IVKWYOH27D61,1.1,46,7,F.11.UG,F.11.UG,1.267277756,filler,filler,filler,filler
A3JFM7PRPF0G5H,1.3,21,7,F.11.UG,F.11.UG,1.184573042,filler,filler,filler,filler
A3KCUB6P3IE8NL,1.2,36,7,F.11.UG,F.11.UG,1.350997273,filler,filler,filler,filler
A3V33XEK4JWVH8,1.4,40,5,F.11.UG,F.11.UG,0.26740227,filler,filler,filler,filler
A9T5V1H64MQBM,1.1,46,7,F.11.UG,F.11.UG,1.847565986,filler,filler,filler,filler
ACFBUSLSNUGRU,1.3,21,7,F.11.UG,F.11.UG,1.481002667,filler,filler,filler,filler
AD8VVYGP4LRKG,1.2,36,7,F.11.UG,F.11.UG,1.236122542,filler,filler,filler,filler
AD8ZUKPJT9E6,1.3,21,5,F.11.UG,F.11.UG,0.827485308,filler,filler,filler,filler
ALUJFL3QDRROH,1.1,46,7,F.11.UG,F.11.UG,1.095755377,filler,filler,filler,filler
AMN2BRHBYE4G1,1.3,21,7,F.11.UG,F.11.UG,1.021420435,filler,filler,filler,filler
AND6DQZ62U6VV,1.3,21,7,F.11.UG,F.11.UG,1.120854127,filler,filler,filler,filler
APGX2WZ59OWDN,1.4,40,6,F.11.UG,F.11.UG,1.055704921,filler,filler,filler,filler
AQC0SZA1E9QO7,1.1,46,7,F.11.UG,F.11.UG,0.995234592,filler,filler,filler,filler
AUN8AE8UCO3MD,1.4,40,6,F.11.UG,F.11.UG,0.950924677,filler,filler,filler,filler
A11NPNK8885N99,2.3,47,1,F.11.UG,F.11.UG,-1.2254252,filler,filler,filler,filler
A15BW2CIPHVPG4,2.3,47,5,F.11.UG,F.11.UG,0.048691515,filler,filler,filler,filler
A15NQQ77E3QJ3V,2.1,54,4,F.11.UG,F.11.UG,0.229217474,filler,filler,filler,filler
A19P3BIPW6UMQ9,2.4,22,1,F.11.UG,F.11.UG,-1.235597983,filler,filler,filler,filler
A1BNQ6H4SJZ2X5,2.4,22,3,F.11.UG,F.11.UG,-0.266115128,filler,filler,filler,filler
A1ET164AZEK2LI,2.1,54,4,F.11.UG,F.11.UG,0.153269927,filler,filler,filler,filler
A1F8MOWCCVDIH2,2.1,54,1,F.11.UG,F.11.UG,-1.240873831,filler,filler,filler,filler
A1FGN2JF4LCF9B,2.3,47,1,F.11.UG,F.11.UG,-1.15638716,filler,filler,filler,filler
A1HAVPMOU2M5PY,2.1,54,6,F.11.UG,F.11.UG,0.877336453,filler,filler,filler,filler
A1J98D0GPAKZN4,2.2,27,2,F.11.UG,F.11.UG,-0.733338111,filler,filler,filler,filler
A1Q8L9UA8SAPIQ,2.3,47,1,F.11.UG,F.11.UG,-1.206577161,filler,filler,filler,filler
A1SFABJ4NX5DFY,2.4,22,3,F.11.UG,F.11.UG,-0.184662751,filler,filler,filler,filler
A1T2F28RSW49J,2.1,54,2,F.11.UG,F.11.UG,-1.202967222,filler,filler,filler,filler
A1WP410YX2JBKI,2.1,54,4,F.11.UG,F.11.UG,-0.446738594,filler,filler,filler,filler
A1XIFPI36695GY,2.1,54,4,F.11.UG,F.11.UG,-0.869559508,filler,filler,filler,filler
